Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , R Pixel X  , R Pixel Y  , R Pixel Z, R hit point in Z , C Pixel X  , C Pixel Y  , C Pixel Z, C hit point in Z , L Origin X  , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
637407837666336413, 589.6879 , 925.7971 , 114.4975,12.65563, 593.1058 , 925.8023 , 114.7459,12.89704, 590.8124 , 925.7994 , 114.6524,12.81383, 0.03493069 , -0.0005536652 , -0.03195972,-0.02520677 , 0.0004608002 , -0.02669271
637407837666400892, 589.6878 , 925.7971 , 114.5202,12.65489, 593.1059 , 925.8023 , 114.7619,12.88912, 590.8123 , 925.7996 , 114.6623,12.79929, 0.03493069 , -0.0005536652 , -0.03195972,-0.02520677 , 0.0004608002 , -0.02669271
637407837666559601, 588.5085 , 924.1506 , 114.6676,12.79077, 593.3522 , 926.2141 , 114.8047,12.90827, 590.1077 , 924.8256 , 114.7366,12.85505, 0.03492413 , -0.0005537415 , -0.03196009,-0.02521091 , 0.0004541779 , -0.02669246
637407837666624097, 588.6851 , 922.8911 , 114.6369,12.72744, 593.4462 , 926.8308 , 114.8289,12.91052, 590.2712 , 924.2063 , 114.7148,12.80329, 0.03492612 , -0.0005525818 , -0.03195998,-0.02521501 , 0.0004498749 , -0.02669232
637407837666782803, 588.5114 , 922.7122 , 114.6367,12.7026, 593.0045 , 925.723 , 114.8374,12.894, 590.0089 , 923.7205 , 114.6997,12.7622, 0.0349265 , -0.0005516205 , -0.03195944,-0.02521785 , 0.0004308472 , -0.02669147
637407837666847293, 587.9075 , 920.8152 , 114.6252,12.66341, 593.0773 , 926.0194 , 114.8702,12.90392, 589.6536 , 922.5731 , 114.6795,12.714, 0.0349265 , -0.0005514832 , -0.03195944,-0.02521828 , 0.0004247284 , -0.02669124
637407837666996097, 584.7461 , 919.5397 , 114.6132,12.64452, 592.9754 , 925.7429 , 122.8954,21.4864, 587.4957 , 921.6144 , 114.6457,12.66484, 0.0349265 , -0.0005516205 , -0.03195998,-0.02521857 , 0.0004183655 , -0.02668984
637407837667070484, 584.746 , 919.5397 , 114.6137,12.62198, 592.9753 , 925.743 , 122.8942,21.46259, 587.4957 , 921.6145 , 114.6531,12.64986, 0.0349265 , -0.0005516205 , -0.03195998,-0.02521857 , 0.0004183655 , -0.02668984
637407837667229212, 582.4725 , 918.5786 , 114.6231,12.62551, 592.14 , 928.2789 , 114.8882,12.86752, 585.6519 , 921.7685 , 114.6321,12.62041, 0.0349265 , -0.0005516205 , -0.03195915,-0.02519574 , 0.0004329071 , -0.02668268
637407837667293683, 583.1622 , 918.5839 , 114.6164,12.59273, 588.5695 , 928.1071 , 114.7413,12.71549, 584.9288 , 921.6987 , 114.6292,12.60219, 0.03493305 , -0.0005517884 , -0.03196021,-0.02519182 , 0.0004324036 , -0.02668428
637407837667447458, 583.0905 , 917.5182 , 114.6132,12.56471, 588.6656 , 927.1849 , 114.7486,12.69759, 584.9108 , 920.6768 , 114.6262,12.57404, 0.03493607 , -0.0005525818 , -0.03195861,-0.02518656 , 0.0004302063 , -0.02668358
637407837667516894, 583.7913 , 917.3072 , 114.7341,12.6672, 587.5441 , 928.1761 , 114.7067,12.64227, 585.0171 , 920.8683 , 114.645,12.57222, 0.03494133 , -0.0005525818 , -0.03195848,-0.0251852 , 0.0004284973 , -0.02668448
637407837667690489, 581.8901 , 917.2952 , 114.7039,12.6276, 587.7863 , 928.6746 , 114.6769,12.58808, 583.8461 , 921.0666 , 114.6588,12.57477, 0.03496134 , -0.0005517884 , -0.03195848,-0.02518083 , 0.0004243927 , -0.02668547
637407837667735125, 581.8902 , 917.2952 , 114.6973,12.59773, 587.7862 , 928.6747 , 114.7384,12.63172, 583.8461 , 921.0667 , 114.75,12.6505, 0.03496134 , -0.0005517884 , -0.03195848,-0.02518083 , 0.0004243927 , -0.02668547
637407837667888894, 581.7245 , 917.5464 , 114.6918,12.57013, 586.7203 , 927.0192 , 114.7387,12.61105, 583.385 , 920.6942 , 114.7223,12.5994, 0.0349704 , -0.0005517884 , -0.03195861,-0.02518332 , 0.0004284973 , -0.02668448
637407837667953365, 580.8889 , 917.9238 , 114.6866,12.54932, 586.6392 , 927.5221 , 114.7431,12.59541, 582.8168 , 921.1345 , 114.7154,12.57493, 0.0349713 , -0.000552536 , -0.03196054,-0.02518207 , 0.0004290619 , -0.02668358
637407837668126960, 580.2681 , 918.0555 , 114.6777,12.52067, 586.2231 , 927.5908 , 122.5103,20.95237, 582.2371 , 921.2093 , 114.6913,12.52937, 0.0349713 , -0.0005527802 , -0.0319615,-0.02518051 , 0.0004290619 , -0.02668262
637407837668176562, 579.0052 , 918.0697 , 114.6767,12.50426, 585.859 , 928.3098 , 122.4382,20.8571, 581.2717 , 921.455 , 114.6862,12.50681, 0.0349713 , -0.0005527802 , -0.03196159,-0.02518018 , 0.0004284973 , -0.02668268
637407837668340252, 578.42 , 917.9681 , 114.6753,12.48046, 583.9902 , 928.8118 , 114.7194,12.51816, 580.2647 , 921.5612 , 114.6743,12.47549, 0.0349724 , -0.000552536 , -0.03196359,-0.02517986 , 0.0004274445 , -0.02668448
637407837668399766, 578.4199 , 917.9682 , 114.6764,12.4529, 583.9904 , 928.8116 , 114.7308,12.5017, 580.2648 , 921.5612 , 114.682,12.45509, 0.0349724 , -0.000552536 , -0.03196359,-0.02517986 , 0.0004274445 , -0.02668448
637407837668568410, 577.3387 , 918.1526 , 114.6763,12.4347, 583.2014 , 928.0763 , 114.6927,12.43718, 579.314 , 921.5043 , 114.6748,12.42741, 0.03497362 , -0.0005515289 , -0.03196756,-0.02517949 , 0.0004243927 , -0.02668254
637407837668622963, 577.2797 , 918.1924 , 114.677,12.40845, 582.8806 , 929.4097 , 114.7066,12.43139, 579.1722 , 921.9924 , 114.6783,12.40622, 0.03497362 , -0.0005514527 , -0.03196785,-0.0251794 , 0.0004239807 , -0.02668448
637407837668781688, 576.7628 , 917.7195 , 114.6843,12.39031, 582.1393 , 928.3115 , 114.6797,12.37568, 578.5786 , 921.3075 , 114.6776,12.37925, 0.03497362 , -0.000545105 , -0.03196826,-0.02515161 , 0.000411499 , -0.02668563
637407837668846176, 576.5877 , 917.7466 , 114.6915,12.37052, 571.411 , 938.7974 , 121.0103,19.35783, 574.9113 , 924.5905 , 114.6765,12.3865, 0.03497362 , -0.000545105 , -0.03196834,-0.02513406 , 0.0004223786 , -0.02671695
637407837668994971, 577.669 , 917.7508 , 114.6955,12.3387, 575.4078 , 933.612 , 121.8762,20.19202, 576.9448 , 922.831 , 114.6699,12.33082, 0.03498514 , -0.0005436402 , -0.03196945,-0.02512456 , 0.0004239502 , -0.02670426
637407837669069364, 573.8405 , 920.426 , 114.6805,12.32813, 575.0597 , 933.0683 , 121.9782,20.26863, 574.2362 , 924.4849 , 114.6707,12.32617, 0.03502423 , -0.0005178833 , -0.03199162,-0.02512015 , 0.0004393769 , -0.02670415
637407837669223119, 572.7278 , 922.5491 , 114.6722,12.29679, 573.537 , 930.417 , 114.6822,12.32509, 572.9935 , 925.1384 , 114.6659,12.29551, 0.0350155 , -0.0004972839 , -0.03199364,-0.02513257 , 0.0004627838 , -0.02669376
637407837669292566, 568.8472 , 923.3616 , 114.7071,12.32225, 568.5315 , 940.1093 , 120.9168,19.13183, 568.74 , 929.0474 , 122.5703,20.86622, 0.03499905 , -0.0004676972 , -0.03200255,-0.02514655 , 0.0004790802 , -0.02671178
637407837669456239, 565.3501 , 924.681 , 114.7053,12.29819, 572.4877 , 926.9003 , 114.6608,12.20415, 567.7708 , 925.4308 , 114.6625,12.23605, 0.03491819 , -0.0004534912 , -0.03199536,-0.02523808 , 0.0004750214 , -0.02666963
637407837669515762, 590.2469 , 927.051 , 114.7321,12.10369, 588.7637 , 929.7516 , 114.7642,12.15601, 589.7432 , 927.963 , 114.752,12.131, 0.03466904 , -0.0003859711 , -0.03193462,-0.02549672 , 0.0005249939 , -0.02664495
637407837669679439, 667.0258 , 930.7657 , 124.452,21.69497, 682.7742 , 932.9106 , 124.3827,21.54362, 673.8124 , 931.6871 , 124.4226,21.62811, 0.03379846 , -0.0002405548 , -0.03179149,-0.0263552 , 0.0007574921 , -0.02660489
637407837669738964, 667.0258 , 930.7657 , 124.3745,21.55432, 682.7742 , 932.9106 , 124.2873,21.39382, 673.8124 , 931.6872 , 124.3374,21.48349, 0.03379846 , -0.0002405548 , -0.03179149,-0.0263552 , 0.0007574921 , -0.02660489
637407837669902649, 754.2821 , 950.459 , 122.431,19.42825, 759.9547 , 948.7589 , 122.788,19.78449, 757.7795 , 949.4077 , 122.65,19.64658, 0.03293614 , -1.611328E-05 , -0.03181343,-0.02713355 , 0.0009758454 , -0.02672328
637407837669952239, 789.4645 , 951.0082 , 122.6826,19.76223, 794.4608 , 958.2675 , 121.6611,18.77737, 792.2308 , 955.0327 , 122.1023,19.2023, 0.03253821 , 8.486939E-05 , -0.03185211,-0.02747856 , 0.001055023 , -0.02681371
637407837670120892, 855.9172 , 959.1052 , 122.0466,19.56425, 862.6096 , 962.8493 , 121.5842,19.15207, 856.9585 , 959.6861 , 121.9733,19.49878, 0.03197037 , 0.000161789 , -0.03196768,-0.02801633 , 0.001134354 , -0.02699065
637407837670175444, 894.4453 , 965.1379 , 121.2963,19.24286, 890.3487 , 969.2888 , 120.7038,18.59412, 894.2129 , 965.3796 , 121.2607,19.20392, 0.03178815 , 0.000189148 , -0.03204112,-0.02821153 , 0.001163895 , -0.02707997
637407837670349039, 923.9614 , 967.1805 , 120.9447,19.33199, 924.9761 , 973.5594 , 120.1412,18.49669, 924.0034 , 967.3882 , 120.9174,19.30367, 0.03162874 , 0.0001271515 , -0.03209016,-0.02833151 , 0.001082291 , -0.02716677
637407837670398660, 923.9614 , 967.1804 , 120.6098,19.11309, 924.9761 , 973.5594 , 119.8297,18.29639, 924.0035 , 967.3884 , 120.5833,19.08542, 0.03162874 , 0.0001271515 , -0.03209016,-0.02833151 , 0.001082291 , -0.02716677
637407837670557360, 908.737 , 956.0225 , 121.6599,20.17082, 902.0748 , 970.6265 , 119.7047,18.01599, 908.1451 , 957.3072 , 121.4688,19.95957, 0.03187693 , 4.867554E-05 , -0.03200061,-0.02815378 , 0.001004272 , -0.02707752
637407837670621851, 902.2668 , 958.011 , 120.9641,19.48172, 892.9005 , 966.1981 , 119.8635,18.19394, 900.997 , 959.1259 , 120.8053,19.29552, 0.03198087 , 9.719849E-06 , -0.03198246,-0.02807842 , 0.0009798737 , -0.0270397
637407837670780557, 883.3168 , 953.8316 , 121.0759,19.48391, 868.34 , 959.9838 , 120.1881,18.36005, 879.4986 , 955.3955 , 120.8406,19.18467, 0.03218904 , -3.515625E-05 , -0.03193437,-0.02788422 , 0.0009134827 , -0.02695215
637407837670845041, 861.5026 , 952.8348 , 120.7766,19.00802, 861.0186 , 959.8941 , 119.8764,18.05568, 861.3847 , 954.6146 , 120.5403,18.75788, 0.03228221 , -6.614685E-05 , -0.03191001,-0.02779823 , 0.0008955384 , -0.02692835
637407837670993851, 854.8229 , 949.3738 , 120.9167,19.18569, 847.7148 , 951.8635 , 120.5557,18.71543, 853.1579 , 949.9567 , 120.8307,19.07334, 0.03238625 , -9.272766E-05 , -0.03188849,-0.02772749 , 0.0008727722 , -0.02688255
637407837671073211, 848.0759 , 946.7432 , 120.9542,19.24266, 839.527 , 952.249 , 120.2021,18.34048, 846.4282 , 947.8096 , 120.8029,19.06084, 0.0324886 , -0.0001236115 , -0.03186499,-0.02762857 , 0.0008338928 , -0.02685927
637407837671231920, 827.9167 , 939.6573 , 121.6339,19.78919, 824.3161 , 953.6769 , 119.7559,17.77579, 827.1993 , 942.4623 , 121.2234,19.34823, 0.03268655 , -0.0002187348 , -0.03182434,-0.02746756 , 0.0007989045 , -0.02682491
637407837671291451, 819.0546 , 938.5044 , 114.6091,12.01026, 817.5978 , 942.577 , 114.6435,12.05606, 818.7545 , 939.3414 , 114.619,12.02268, 0.03277883 , -0.0002384644 , -0.03181111,-0.02734664 , 0.0008218689 , -0.02678095
637407837671445209, 812.5333 , 939.2266 , 114.6288,12.02392, 800.3666 , 940.2061 , 114.7407,12.05667, 809.5842 , 939.4615 , 114.6338,12.00709, 0.03294719 , -0.0002984619 , -0.03179727,-0.02721118 , 0.0007797242 , -0.02674622
637407837671514650, 803.1416 , 939.3328 , 114.6395,12.00155, 792.0281 , 936.1108 , 114.4322,11.67316, 800.3721 , 938.5337 , 114.6492,11.98647, 0.03301435 , -0.0003000489 , -0.03179367,-0.02715747 , 0.0007691956 , -0.02672554
637407837671658495, 798.5963 , 935.5936 , 114.6185,11.95665, 785.6984 , 937.3897 , 114.4603,11.69156, 795.5208 , 936.0192 , 114.6628,11.98297, 0.0330703 , -0.000306839 , -0.03178152,-0.02710355 , 0.0007518464 , -0.02671376
637407837671732879, 791.2704 , 930.974 , 114.4392,11.71125, 782.7301 , 933.6626 , 114.4177,11.63433, 789.1508 , 931.6456 , 114.465,11.72611, 0.03311827 , -0.0003114624 , -0.03176985,-0.02707118 , 0.0007561799 , -0.02670528
637407837671886642, 783.454 , 935.6727 , 114.6588,11.94064, 776.2232 , 941.1273 , 114.7229,11.98196, 781.5871 , 937.0782 , 114.661,11.93522, 0.03317098 , -0.0003217468 , -0.03178073,-0.026982 , 0.0006810913 , -0.02669046
637407837671951135, 795.4892 , 937.1526 , 120.2234,18.28103, 786.8698 , 934.56 , 114.5656,11.87639, 793.1353 , 936.4403 , 120.3186,18.35085, 0.03309726 , -0.0003022766 , -0.03178585,-0.02705618 , 0.0007480927 , -0.02670963
637407837672109853, 783.9077 , 926.8713 , 114.4268,11.67301, 782.5061 , 936.5201 , 114.5573,11.85287, 783.4711 , 929.897 , 114.4572,11.71731, 0.03316481 , -0.0003457947 , -0.03176248,-0.02696677 , 0.0007173768 , -0.02669344
637407837672174335, 781.0861 , 931.5812 , 114.5594,11.82147, 779.2633 , 932.8422 , 114.5691,11.82351, 780.4427 , 932.0208 , 114.5474,11.80514, 0.03321096 , -0.0003517304 , -0.03178197,-0.026929 , 0.0006882935 , -0.02667972
637407837672328079, 776.3869 , 929.3694 , 114.4379,11.6329, 772.9487 , 938.0731 , 114.6052,11.83408, 775.1792 , 932.4241 , 114.5877,11.80387, 0.03327335 , -0.000379242 , -0.03177097,-0.02688622 , 0.0006377716 , -0.02667577
637407837672397523, 776.387 , 929.3696 , 114.4372,11.62883, 772.9487 , 938.0732 , 114.5747,11.79712, 775.1793 , 932.4243 , 114.595,11.80899, 0.03327335 , -0.000379242 , -0.03177097,-0.02688622 , 0.0006377716 , -0.02667577
637407837672566170, 773.9388 , 925.2429 , 114.3667,11.50312, 766.3749 , 929.4719 , 114.4149,11.51685, 771.5726 , 926.5655 , 114.362,11.48526, 0.03329845 , -0.0004025727 , -0.03175882,-0.02688988 , 0.0006084595 , -0.02664948
637407837672615760, 771.0532 , 931.6151 , 114.5892,11.74777, 762.5289 , 935.2388 , 114.3931,11.48164, 768.4055 , 932.7385 , 114.6069,11.75156, 0.03331026 , -0.0003981018 , -0.03177457,-0.02689209 , 0.0005933838 , -0.02665505
637407837672779450, 763.3911 , 933.4674 , 114.3854,11.46142, 761.1511 , 931.0888 , 114.4069,11.45636, 762.6794 , 932.7128 , 114.3949,11.46269, 0.03332602 , -0.0003799286 , -0.03177869,-0.02687416 , 0.0006056671 , -0.0266595
637407837672843918, 767.4667 , 930.6561 , 114.3545,11.4327, 758.301 , 933.3317 , 114.3966,11.42105, 764.4809 , 931.5264 , 114.3683,11.42863, 0.03333565 , -0.0003616486 , -0.03177814,-0.02687198 , 0.0006032715 , -0.0266633
637407837672992720, 760.3677 , 922.2802 , 114.719,11.72562, 758.7188 , 932.7604 , 114.4039,11.41545, 759.8016 , 925.8638 , 114.3482,11.3298, 0.03334387 , -0.0003547058 , -0.03176073,-0.02687067 , 0.0005970459 , -0.02665547
637407837673067126, 761.4759 , 930.2135 , 114.3285,11.32989, 758.5945 , 932.7319 , 114.431,11.43301, 760.4864 , 931.0791 , 114.3356,11.3342, 0.03334979 , -0.0003343201 , -0.03177507,-0.02686937 , 0.0006032715 , -0.02664766
637407837673215927, 756.3423 , 930.1475 , 114.3814,11.33689, 753.4576 , 934.8795 , 114.4024,11.36098, 755.3352 , 931.8016 , 114.4464,11.40881, 0.03334496 , -0.0003368988 , -0.03176732,-0.02685585 , 0.0006312714 , -0.02664566
637407837673290319, 755.9241 , 928.2959 , 114.352,11.28287, 757.1866 , 936.422 , 114.3957,11.38021, 756.3622 , 931.1096 , 114.3338,11.27947, 0.0333405 , -0.0003277283 , -0.03176482,-0.02685803 , 0.000650589 , -0.02665441
637407837673439121, 756.9912 , 928.1235 , 114.3274,11.25301, 751.9322 , 933.6927 , 114.41,11.33204, 755.315 , 929.9694 , 114.3276,11.24896, 0.03334155 , -0.0003043671 , -0.0317681,-0.02686075 , 0.0006678162 , -0.02663756
637407837673513521, 753.2003 , 928.8472 , 114.3545,11.24424, 746.7878 , 933.7371 , 114.4796,11.35707, 751.0967 , 930.4525 , 114.3696,11.25245, 0.0333534 , -0.0003111572 , -0.03176547,-0.02684447 , 0.0006693726 , -0.02663086
637407837673667282, 754.2573 , 927.7057 , 114.3407,11.21468, 748.3792 , 931.7591 , 114.5208,11.38758, 752.3457 , 929.0322 , 114.3383,11.20364, 0.03337691 , -0.0003148804 , -0.03175957,-0.02683397 , 0.0006713562 , -0.02663098
637407837673731761, 756.0989 , 932.8846 , 114.3295,11.22278, 748.4417 , 932.8797 , 114.4702,11.31928, 753.6044 , 932.8763 , 114.3307,11.20466, 0.0333982 , -0.0003095703 , -0.03177287,-0.02683232 , 0.0006693116 , -0.02663323
637407837673885519, 754.4405 , 927.4956 , 114.3438,11.18374, 747.505 , 933.9009 , 114.456,11.28477, 752.1748 , 929.586 , 114.327,11.15732, 0.03342035 , -0.0003088074 , -0.03175675,-0.02682669 , 0.0006673126 , -0.02663487
637407837673954960, 757.1742 , 933.9196 , 114.3331,11.20631, 746.7455 , 933.9675 , 114.4661,11.27288, 753.7392 , 933.9345 , 114.3308,11.17685, 0.0334222 , -0.0002997589 , -0.0317729,-0.02682273 , 0.0006673431 , -0.02663428
637407837674108729, 756.2002 , 933.9627 , 114.3291,11.17707, 746.033 , 935.4768 , 114.4417,11.23039, 752.7625 , 934.4715 , 114.3309,11.15448, 0.03342728 , -0.0003003693 , -0.0317729,-0.02681671 , 0.0006684571 , -0.02663291
637407837674173198, 755.1995 , 934.7219 , 114.3306,11.15578, 745.3242 , 935.2752 , 114.4589,11.22422, 751.8293 , 934.9074 , 114.3316,11.13141, 0.03343038 , -0.0003000641 , -0.03177312,-0.02681647 , 0.0006688385 , -0.02663251
637407837674322018, 754.2166 , 933.8571 , 114.323,11.11729, 744.4139 , 935.269 , 114.4846,11.22745, 750.8598 , 934.3415 , 114.3215,11.0918, 0.03343349 , -0.0002997589 , -0.03177333,-0.02681624 , 0.00066922 , -0.02663211
637407837674396408, 754.3436 , 934.1645 , 114.3249,11.10303, 743.7114 , 934.6041 , 114.6067,11.33469, 750.691 , 934.3198 , 114.3194,11.06897, 0.03343604 , -0.00029953 , -0.03177339,-0.0268159 , 0.0006702881 , -0.02663207
637407837674550168, 754.3693 , 934.0987 , 114.3283,11.08598, 743.1212 , 934.8328 , 114.7727,11.49396, 750.5411 , 934.3461 , 114.3194,11.04721, 0.03344183 , -0.000298996 , -0.03177359,-0.02681386 , 0.0006717377 , -0.02663162
637407837674619599, 754.2676 , 934.4878 , 114.3286,11.06573, 743.1566 , 934.8417 , 114.7698,11.46957, 750.4906 , 934.6055 , 114.319,11.02608, 0.03344509 , -0.0002986908 , -0.03177344,-0.02681217 , 0.0006721345 , -0.02663121
637407837674773370, 754.4221 , 934.0812 , 114.3356,11.05192, 743.1151 , 935.2591 , 114.762,11.44194, 750.5602 , 934.4869 , 114.3213,11.00764, 0.03344826 , -0.0002959748 , -0.03177344,-0.02681047 , 0.0006725159 , -0.02663098
637407837674842806, 754.6385 , 934.4278 , 114.3397,11.03709, 742.4435 , 935.2637 , 114.7714,11.42445, 750.4561 , 934.7175 , 114.3225,10.98652, 0.03345084 , -0.000294754 , -0.03177339,-0.02680997 , 0.0006737061 , -0.02663078
637407837675001526, 754.9909 , 934.256 , 114.3462,11.02171, 741.2302 , 937.7115 , 114.5854,11.19705, 750.2861 , 935.4407 , 114.3224,10.96391, 0.03345667 , -0.0002928009 , -0.03177333,-0.02680812 , 0.0006784363 , -0.02662033
637407837675066000, 754.9909 , 934.256 , 114.3494,10.99992, 741.2306 , 937.7115 , 114.6172,11.20689, 750.2864 , 935.4406 , 114.3262,10.94275, 0.03345667 , -0.0002928009 , -0.03177333,-0.02680812 , 0.0006784363 , -0.02662033
637407837675224734, 753.7401 , 934.0092 , 114.3384,10.9508, 742.2402 , 938.0544 , 114.6008,11.17246, 750.0195 , 935.3178 , 114.331,10.91968, 0.03346344 , -0.0002888489 , -0.03177333,-0.02679482 , 0.0006798249 , -0.02661554
637407837675289199, 752.0968 , 934.224 , 114.342,10.9165, 742.2725 , 938.8758 , 114.5789,11.12615, 748.9354 , 935.7253 , 114.346,10.90362, 0.03346811 , -0.0002888336 , -0.03177333,-0.02678986 , 0.0006810913 , -0.02661412
637407837675438006, 750.0436 , 935.0298 , 114.3631,10.90187, 741.2368 , 937.2737 , 120.5347,17.66535, 747.2108 , 935.7463 , 114.3838,10.90655, 0.03347038 , -0.0002862396 , -0.03177269,-0.02678769 , 0.0006918946 , -0.02661295
637407837675512395, 750.0334 , 934.9266 , 114.3753,10.8892, 741.1611 , 936.4733 , 120.6661,17.77752, 747.1639 , 935.4299 , 114.4011,10.89828, 0.03347038 , -0.0002852936 , -0.03177223,-0.02678769 , 0.0006984253 , -0.02661293
637407837675661194, 750.0677 , 938.5483 , 114.3799,10.88487, 741.1482 , 937.2098 , 120.6074,17.69067, 747.0183 , 938.0918 , 114.4356,10.92128, 0.03347038 , -0.0002840576 , -0.03177208,-0.02678769 , 0.0007026367 , -0.02661164
637407837675730652, 750.0675 , 938.5483 , 114.4005,10.87955, 741.1482 , 937.2098 , 120.6659,17.72492, 747.0181 , 938.0918 , 114.7288,11.21843, 0.03347038 , -0.0002840576 , -0.03177208,-0.02678769 , 0.0007026367 , -0.02661164
637407837675889366, 750.1552 , 939.3438 , 114.7086,11.19706, 741.2314 , 937.8435 , 120.6326,17.66267, 747.1039 , 938.8295 , 114.738,11.20335, 0.03347038 , -0.0002788086 , -0.03177208,-0.02678769 , 0.0007031861 , -0.02660991
637407837675948878, 747.9457 , 942.934 , 114.494,10.93238, 741.2181 , 938.5876 , 120.5824,17.58501, 745.6463 , 941.4523 , 114.5666,10.98838, 0.03345209 , -0.0002498322 , -0.03179527,-0.02678769 , 0.0007037506 , -0.0266097
637407837676102644, 753.0667 , 940.5797 , 114.3966,10.82461, 744.7351 , 941.6492 , 114.6141,11.00813, 750.215 , 940.9429 , 114.5059,10.92616, 0.0334233 , -0.000243393 , -0.03178568,-0.02683864 , 0.0007176666 , -0.02662526
637407837676172074, 750.8397 , 935.0644 , 114.7182,11.11319, 746.3419 , 942.0572 , 114.5803,10.95921, 749.3484 , 937.3771 , 114.7182,11.11264, 0.03340805 , -0.0002421722 , -0.03177153,-0.02684775 , 0.0007207795 , -0.02662685
637407837676330794, 752.5898 , 940.7896 , 114.4265,10.80544, 746.6024 , 942.4241 , 114.5696,10.92697, 750.5914 , 941.3403 , 114.5227,10.89983, 0.03339349 , -0.0002202606 , -0.0317867,-0.02685574 , 0.0007224579 , -0.02662639
637407837676395279, 752.5898 , 940.7897 , 114.4317,10.78623, 746.6022 , 942.4239 , 114.5947,10.92992, 750.5913 , 941.3403 , 114.5834,10.9424, 0.03339349 , -0.0002202606 , -0.0317867,-0.02685574 , 0.0007224579 , -0.02662639
637407837676563929, 753.1358 , 938.7864 , 114.6776,11.02875, 746.5905 , 942.077 , 114.7532,11.07815, 750.9136 , 939.9012 , 114.6861,11.02622, 0.03339975 , -0.0002158203 , -0.03177548,-0.02685574 , 0.000728653 , -0.02662396
637407837676618475, 752.853 , 939.6995 , 114.6939,11.02143, 745.9652 , 942.5874 , 114.7775,11.07531, 750.5132 , 940.6736 , 114.7051,11.0204, 0.03340374 , -0.0002152863 , -0.03178009,-0.02685559 , 0.0007312928 , -0.02662364
637407837676787120, 752.6888 , 936.7408 , 114.6965,10.98079, 746.9562 , 942.3441 , 114.753,11.02646, 750.7507 , 938.6401 , 114.7008,10.97952, 0.03340811 , -0.0002181702 , -0.03177722,-0.02685248 , 0.0007338257 , -0.02662364
637407837676841680, 752.8723 , 938.1872 , 114.6793,10.94194, 747.4058 , 943.0889 , 114.7167,10.96534, 751.0106 , 939.857 , 114.6807,10.9371, 0.03340593 , -0.0002195435 , -0.03177742,-0.02684952 , 0.0007338867 , -0.02662396
637407837676990484, 753.04 , 937.2753 , 114.6859,10.91973, 747.7441 , 943.259 , 114.7192,10.94488, 751.2356 , 939.3078 , 114.6859,10.91545, 0.03340374 , -0.0002209015 , -0.03177722,-0.02684953 , 0.0007339173 , -0.02662364
637407837677064888, 753.8063 , 938.5148 , 114.6606,10.87981, 751.423 , 948.8062 , 114.652,10.90163, 753.0016 , 941.984 , 114.6482,10.87613, 0.03340268 , -0.0002217712 , -0.03177742,-0.0268664 , 0.0007511292 , -0.02663997
637407837677223616, 754.3712 , 939.8661 , 114.6549,10.85991, 750.9136 , 948.5928 , 114.6595,10.88053, 753.2581 , 942.6714 , 114.6466,10.85534, 0.03339868 , -0.0002228851 , -0.03177797,-0.0268884 , 0.0007540894 , -0.02664131
637407837677288092, 754.2496 , 940.0892 , 114.6481,10.8288, 748.623 , 948.0486 , 114.6677,10.84572, 752.4587 , 942.6254 , 114.6463,10.82496, 0.03339575 , -0.0002231293 , -0.03177834,-0.02689466 , 0.0007544556 , -0.02663909
637407837677441847, 754.8992 , 940.2189 , 114.6466,10.8067, 749.6108 , 947.2388 , 114.6651,10.82008, 753.2112 , 942.4637 , 114.6445,10.80182, 0.03339211 , -0.0002233429 , -0.03178009,-0.02689467 , 0.0007532654 , -0.02663696
637407837677511278, 754.3301 , 940.8859 , 114.6483,10.7815, 749.723 , 947.7958 , 114.6574,10.78921, 752.8371 , 943.1162 , 114.6448,10.77658, 0.03338626 , -0.0002238465 , -0.03178096,-0.02689467 , 0.0007515412 , -0.02663673
637407837677660074, 754.9075 , 941.6984 , 114.648,10.7622, 750.0717 , 948.0444 , 114.6595,10.76805, 753.2622 , 943.8638 , 114.6456,10.757, 0.03338892 , -0.00022435 , -0.03178183,-0.02689191 , 0.0007490387 , -0.02663619
637407837677734477, 754.9073 , 941.6982 , 114.6519,10.7394, 750.0721 , 948.0444 , 114.6586,10.73994, 753.2626 , 943.8636 , 114.6493,10.73393, 0.03338892 , -0.00022435 , -0.03178183,-0.02689191 , 0.0007490387 , -0.02663619
637407837677883287, 755.1331 , 942.7417 , 114.6545,10.72122, 750.5359 , 948.1732 , 114.654,10.7113, 753.5726 , 944.5809 , 114.6506,10.71351, 0.03338892 , -0.00022435 , -0.03178075,-0.02688832 , 0.0007506867 , -0.02663582
637407837677952725, 755.8026 , 943.0222 , 114.6551,10.70054, 750.7227 , 948.1755 , 114.657,10.68839, 754.0898 , 944.7559 , 114.652,10.69208, 0.03338892 , -0.00022435 , -0.03178075,-0.0268875 , 0.0007515717 , -0.02663579
637407837678106480, 755.4678 , 944.0403 , 114.6619,10.68313, 750.9706 , 948.1111 , 114.6593,10.66535, 753.9553 , 945.4137 , 114.6584,10.67411, 0.03338638 , -0.00022435 , -0.03178075,-0.02688553 , 0.0007532654 , -0.02663422
