Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , R Pixel X  , R Pixel Y  , R Pixel Z, R hit point in Z , C Pixel X  , C Pixel Y  , C Pixel Z, C hit point in Z , L Origin X  , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
637407831341592375, 719.7981 , 817.0618 , 2.296652,2.515615, 697.559 , 830.1317 , 2.392652,2.597688, 718.4988 , 817.8281 , 2.296652,2.514606, 0.03164788 , 0.0003212586 , -0.02911344,-0.02783032 , -0.001026505 , -0.02540389
637407831341701488, 717.9139 , 817.3464 , 2.252374,2.470672, 699.3138 , 829.6013 , 2.31541,2.52195, 717.7762 , 817.4325 , 2.252374,2.470567, 0.03164986 , 0.0003182831 , -0.02908286,-0.02783458 , -0.001047562 , -0.02528958
637407831341820531, 713.155 , 816.9695 , 2.230051,2.446089, 695.1911 , 833.4891 , 2.326051,2.531695, 713.1034 , 817.0211 , 2.230051,2.446049, 0.03171511 , 0.0002636109 , -0.02908766,-0.02770566 , -0.001113495 , -0.02526511
637407831341924701, 702.9838 , 798.873 , 2.326051,2.540445, 684.0151 , 815.6769 , 2.326051,2.527337, 697.4383 , 803.787 , 2.326051,2.536065, 0.03184979 , 0.0005323486 , -0.03030153,-0.02750275 , -0.001018189 , -0.02602187
637407831342033820, 696.0724 , 775.046 , 4.569516,4.816713, 676.6594 , 797.3233 , 2.28169,2.483123, 677.5797 , 796.2623 , 2.28169,2.483752, 0.03189929 , 0.0005333405 , -0.03056386,-0.02736656 , -0.000933136 , -0.02659137
637407831342142939, 692.1442 , 766.0638 , 4.569516,4.821411, 665.2299 , 789.7583 , 4.569516,4.781012, 665.2299 , 789.7583 , 4.569516,4.781012, 0.03201284 , 0.0008469849 , -0.03190624,-0.02731851 , -0.001237702 , -0.02610828
637407831342261973, 693.7037 , 765.9404 , 4.524956,4.780265, 666.5952 , 784.8601 , 4.524956,4.741308, 666.5952 , 784.8601 , 4.524956,4.741308, 0.03204808 , 0.0007949066 , -0.0318058,-0.02732172 , -0.001288864 , -0.0260096
637407831342371097, 687.2401 , 762.0352 , 4.524956,4.778209, 667.7368 , 783.868 , 2.250667,2.454922, 667.7368 , 783.868 , 2.250667,2.454922, 0.03206363 , 0.0007190094 , -0.03160144,-0.0273067 , -0.001329941 , -0.02591756
637407831342480210, 686.4519 , 764.1957 , 4.480458,4.732499, 660.4254 , 775.1158 , 4.480458,4.700718, 660.4254 , 775.1158 , 4.480458,4.700718, 0.03212423 , 0.0006201782 , -0.03140412,-0.02727869 , -0.001394348 , -0.02559618
637407831342584378, 682.1177 , 759.1577 , 4.466793,4.719911, 665.8224 , 780.2356 , 2.192633,2.399078, 665.8224 , 780.2356 , 2.192633,2.399078, 0.03213248 , 0.0004910736 , -0.03105786,-0.02721336 , -0.001283981 , -0.02611391
637407831342703420, 676.7151 , 759.4435 , 4.436149,4.684526, 655.0261 , 771.0818 , 4.436149,4.657449, 656.4142 , 770.3346 , 4.436149,4.65891, 0.03216324 , 0.0002593994 , -0.03059129,-0.02723055 , -0.001372635 , -0.02571352
637407831342807569, 672.1184 , 754.9981 , 4.317753,4.565491, 656.2709 , 771.2744 , 4.413753,4.636898, 656.4901 , 771.041 , 4.413753,4.637208, 0.03216898 , 0.0001489258 , -0.03031246,-0.02721192 , -0.001417435 , -0.02561397
637407831342921657, 665.7594 , 757.5124 , 4.404752,4.64744, 656.6652 , 777.2753 , 4.413753,4.635126, 656.6652 , 777.2753 , 4.413753,4.635126, 0.03216619 , 2.441406E-07 , -0.02992102,-0.027191 , -0.001414871 , -0.02568648
637407831343035730, 672.8717 , 755.0572 , 4.273339,4.524902, 661.8643 , 776.3156 , 4.369339,4.596594, 661.8643 , 776.3156 , 4.369339,4.596594, 0.03218149 , 0.0002797394 , -0.03067462,-0.02720389 , -0.001346085 , -0.02580864
637407831343144865, 692.6752 , 776.0914 , 4.369339,4.631365, 685.6968 , 783.5662 , 2.081514,2.302572, 685.7054 , 783.5662 , 2.081514,2.302577, 0.03209537 , 0.0006734772 , -0.03153336,-0.02728954 , -0.0008947907 , -0.02687496
637407831343253978, 704.875 , 784.4444 , 2.037314,2.271886, 695.9622 , 805.268 , 1.941315,2.164958, 696.0828 , 804.9924 , 1.941315,2.165057, 0.03193654 , 0.0006215973 , -0.030935,-0.02738162 , -0.0009034729 , -0.02646034
637407831343363088, 716.1173 , 802.0005 , 2.037314,2.279407, 689.7338 , 820.9737 , 1.941315,2.162195, 690.6782 , 820.2908 , 1.941315,2.16275, 0.03181002 , 0.000446045 , -0.03000331,-0.02746289 , -0.001204971 , -0.02523345
637407831343477169, 710.3563 , 818.1931 , 1.896172,2.131619, 692.092 , 836.7501 , 1.896172,2.120478, 692.188 , 836.6456 , 1.896172,2.120523, 0.03175331 , 0.0002357025 , -0.02912322,-0.02739798 , -0.001149948 , -0.02525742
637407831343591255, 710.7528 , 817.4698 , 1.896172,2.133274, 696.6656 , 835.1274 , 1.896172,2.124469, 696.6915 , 835.1016 , 1.896172,2.124482, 0.03178737 , 0.0001992493 , -0.02905159,-0.02739153 , -0.001126633 , -0.02534877
637407831343700376, 703.0767 , 816.0284 , 1.852488,2.084509, 696.022 , 836.3661 , 1.852488,2.081045, 696.0311 , 836.3484 , 1.852488,2.081049, 0.0318026 , 0.0001735993 , -0.0289946,-0.02738677 , -0.001107178 , -0.02540526
637407831343809489, 710.106 , 819.0972 , 1.830196,2.067776, 690.4636 , 831.2291 , 1.830196,2.055543, 690.4636 , 831.2291 , 1.830196,2.055543, 0.03183513 , 2.955627E-05 , -0.02864554,-0.02738263 , -0.001123566 , -0.02532286
637407831343918611, 711.8978 , 817.7533 , 1.830196,2.069851, 689.0211 , 832.798 , 1.830196,2.055705, 689.0211 , 832.798 , 1.830196,2.055705, 0.0318447 , 4.684449E-05 , -0.02872913,-0.02738603 , -0.001145065 , -0.02525723
637407831344042615, 707.4957 , 819.1509 , 1.785662,2.022114, 688.6138 , 832.8166 , 1.785662,2.011179, 688.6138 , 832.808 , 1.785662,2.011178, 0.03185652 , 5.004883E-06 , -0.02861205,-0.0273895 , -0.001148575 , -0.02524898
637407831344146772, 706.6312 , 822.5281 , 1.785662,2.022137, 687.7986 , 832.9317 , 1.785662,2.011362, 687.8073 , 832.9317 , 1.785662,2.011367, 0.03185662 , -6.362915E-06 , -0.02858208,-0.02738956 , -0.00116655 , -0.02519159
637407831344250931, 706.5989 , 820.2969 , 1.741367,1.977768, 686.0525 , 831.2853 , 1.762942,1.988138, 686.8082 , 830.8768 , 1.74558,1.97093, 0.0318575 , -1.40686E-05 , -0.02856012,-0.02740607 , -0.001193497 , -0.02506308
637407831344369971, 706.6176 , 818.5573 , 1.741367,1.978473, 682.0688 , 825.575 , 1.837366,2.061595, 688.4297 , 823.7546 , 1.741367,1.967776, 0.031858 , -2.177429E-05 , -0.02853816,-0.02744687 , -0.001228455 , -0.02497431
637407831344479090, 706.7968 , 820.3486 , 1.696889,1.934016, 686.1016 , 822.6373 , 1.7752,2.001401, 703.7537 , 820.6874 , 1.696889,1.932102, 0.03185837 , -4.51355E-05 , -0.02849364,-0.02745903 , -0.001208634 , -0.02505409
637407831344588217, 707.3489 , 819.8829 , 1.696889,1.935076, 685.2083 , 822.5617 , 1.792889,2.019581, 703.0126 , 820.4123 , 1.696889,1.932364, 0.03185819 , -4.751587E-05 , -0.02847875,-0.0274652 , -0.001205826 , -0.02506479
637407831344697338, 707.9091 , 819.4347 , 1.652485,1.89093, 684.7036 , 823.4002 , 1.748485,1.97524, 701.3389 , 820.5607 , 1.652485,1.88697, 0.031858 , -4.99115E-05 , -0.02846385,-0.02747511 , -0.001198593 , -0.02509274
637407831344816367, 711.5287 , 815.1543 , 1.630226,1.871243, 687.8486 , 819.6396 , 1.726226,1.954998, 702.9038 , 816.7863 , 1.630226,1.865958, 0.03182948 , -7.633973E-05 , -0.02841878,-0.02752757 , -0.00117337 , -0.02520516
637407831344915578, 711.5385 , 811.8844 , 1.630226,1.871992, 690.2834 , 818.1268 , 1.695994,1.926458, 705.3536 , 813.7026 , 1.630226,1.868154, 0.03182196 , -9.629822E-05 , -0.02838509,-0.02753531 , -0.001137451 , -0.02534767
637407831345034615, 726.6364 , 803.7985 , 1.585991,1.837921, 691.1872 , 814.4534 , 1.679276,1.910641, 691.1872 , 814.4534 , 1.679276,1.910641, 0.03192458 , 0.0005048828 , -0.03034692,-0.02754439 , -0.001022324 , -0.02580483
637407831345143736, 721.4506 , 802.2675 , 1.585991,1.835106, 695.8624 , 815.9654 , 1.585991,1.819574, 695.8624 , 815.9654 , 1.585991,1.819574, 0.0319121 , 0.0004427033 , -0.03017325,-0.02754994 , -0.001026993 , -0.0258264
637407831345252855, 722.2932 , 799.0508 , 1.541623,1.791216, 696.4675 , 815.0432 , 1.568168,1.802664, 696.4675 , 815.0432 , 1.568168,1.802664, 0.03191246 , 0.0004638367 , -0.03026749,-0.02755193 , -0.001038223 , -0.0258132
637407831345361976, 723.9962 , 799.4467 , 1.541623,1.793344, 693.8127 , 817.717 , 1.611153,1.846023, 693.8127 , 817.717 , 1.611153,1.846023, 0.03190959 , 0.0004758301 , -0.03032477,-0.02757683 , -0.0012108 , -0.02530704
637407831345476046, 726.1205 , 796.952 , 1.497102,1.750461, 697.2566 , 809.1516 , 1.536009,1.772427, 697.2566 , 809.1516 , 1.536009,1.772427, 0.03190505 , 0.0004821015 , -0.03036714,-0.02758142 , -0.001109131 , -0.02565489
637407831345585175, 725.7076 , 795.8509 , 1.474834,1.7286, 699.5179 , 809.7278 , 1.479359,1.717347, 699.5179 , 809.7192 , 1.479363,1.717351, 0.03190355 , 0.0004677887 , -0.0303118,-0.02758505 , -0.001121735 , -0.02563799
637407831345699256, 725.7248 , 794.999 , 1.474834,1.729848, 699.3625 , 809.8484 , 1.474834,1.713853, 699.4921 , 809.7794 , 1.474834,1.713919, 0.03190166 , 0.0004596558 , -0.03030011,-0.02759737 , -0.001189453 , -0.02547012
637407831345808372, 715.4966 , 796.5289 , 1.430468,1.679135, 695.5216 , 807.5244 , 1.512526,1.751293, 696.3506 , 807.0679 , 1.49765,1.73662, 0.03179184 , -2.206421E-05 , -0.02878507,-0.02761931 , -0.001228562 , -0.02539859
637407831345922466, 718.49 , 793.337 , 1.430468,1.682477, 699.3801 , 806.7576 , 1.430468,1.671319, 699.3801 , 806.7576 , 1.430468,1.671319, 0.0317878 , -7.070923E-05 , -0.02869998,-0.02761575 , -0.001200455 , -0.02552554
637407831346026603, 716.3217 , 793.6978 , 1.386095,1.637042, 699.8372 , 808.3675 , 1.394769,1.636626, 699.8372 , 808.3675 , 1.394769,1.636626, 0.03178883 , -7.862855E-05 , -0.02871654,-0.02761891 , -0.001170502 , -0.02565064
637407831346135899, 728.7274 , 789.0337 , 1.386095,1.646919, 699.2334 , 802.6595 , 1.386095,1.628693, 699.2334 , 802.6595 , 1.386095,1.628693, 0.03192459 , 0.0004599305 , -0.03063226,-0.02761488 , -0.001268463 , -0.02540921
637407831346249816, 731.0679 , 788.5078 , 1.341641,1.604368, 698.267 , 803.2964 , 1.375749,1.619011, 698.267 , 803.2964 , 1.375749,1.619011, 0.03191748 , 0.000409729 , -0.03052942,-0.02760521 , -0.001224991 , -0.02555469
637407831346363886, 729.476 , 788.8527 , 1.341641,1.604799, 697.6971 , 802.9432 , 1.362247,1.606305, 697.6971 , 802.9432 , 1.362247,1.606305, 0.03192532 , 0.0004052735 , -0.03057413,-0.02760431 , -0.001229248 , -0.02556131
637407831346473007, 729.8796 , 792.4514 , 1.297112,1.560481, 698.2576 , 801.7292 , 1.334074,1.579067, 698.2576 , 801.7292 , 1.334074,1.579067, 0.03194858 , 0.0003694153 , -0.03055794,-0.0275957 , -0.001235642 , -0.02556131
637407831346587093, 727.497 , 790.0411 , 1.297112,1.560365, 699.1207 , 801.2216 , 1.301979,1.548068, 699.1207 , 801.2216 , 1.301979,1.548068, 0.0319475 , 0.000316742 , -0.0304128,-0.02758798 , -0.001237793 , -0.02555469
637407831346696215, 726.3785 , 789.8087 , 1.252728,1.51529, 698.5688 , 802.4872 , 1.290645,1.53744, 698.5688 , 802.4872 , 1.290645,1.53744, 0.03195854 , 0.0003263245 , -0.03047615,-0.02758516 , -0.001241241 , -0.02555904
637407831346810290, 726.5162 , 790.4633 , 1.229872,1.493077, 697.5153 , 802.0561 , 1.288871,1.536147, 705.3195 , 798.9343 , 1.229872,1.480126, 0.03197966 , 0.0003546906 , -0.03062114,-0.02758112 , -0.001241241 , -0.02556566
637407831346924379, 728.1336 , 789.7398 , 1.229872,1.495448, 696.963 , 801.4447 , 1.280491,1.52837, 707.4386 , 797.5067 , 1.229872,1.482418, 0.03198599 , 0.0003732605 , -0.03068328,-0.0275799 , -0.001237793 , -0.02556795
637407831347038454, 729.9578 , 789.085 , 1.186184,1.452713, 697.1093 , 801.436 , 1.263595,1.512164, 701.8888 , 799.6387 , 1.201555,1.451382, 0.03199854 , 0.0004091797 , -0.03080574,-0.02757137 , -0.00123349 , -0.02558193
637407831347147567, 730.1642 , 789.2401 , 1.186184,1.453805, 695.7967 , 800.9532 , 1.26877,1.517532, 698.4814 , 800.033 , 1.233042,1.482511, 0.03200476 , 0.0004264984 , -0.03086604,-0.02756874 , -0.001229248 , -0.02560886
637407831347261656, 731.3428 , 789.5498 , 1.141576,1.409391, 694.4321 , 802.2877 , 1.237576,1.485818, 695.9785 , 801.7543 , 1.237576,1.486622, 0.03200907 , 0.0004401703 , -0.03090882,-0.02756612 , -0.001224991 , -0.02563579
637407831347360858, 732.47 , 789.8851 , 1.237576,1.510482, 694.8216 , 803.3817 , 1.237576,1.486742, 696.065 , 802.9427 , 1.237576,1.487395, 0.03201338 , 0.0004538269 , -0.03095159,-0.02756209 , -0.001218124 , -0.02568791
637407831347494768, 732.0227 , 789.3602 , 1.193163,1.465095, 696.2985 , 803.1238 , 1.193163,1.442902, 701.4067 , 801.1537 , 1.193163,1.445624, 0.03200981 , 0.0004598084 , -0.03095607,-0.02754729 , -0.001185501 , -0.02579054
637407831347589017, 731.2133 , 791.4526 , 1.193163,1.465114, 696.9978 , 803.2961 , 1.193163,1.443806, 708.0251 , 799.4778 , 1.193163,1.449948, 0.03200162 , 0.0004747772 , -0.03099161,-0.02754228 , -0.00117981 , -0.02581569
637407831347713005, 720.7449 , 798.4743 , 1.148544,1.412437, 697.0753 , 802.1852 , 1.148544,1.398754, 697.0839 , 802.1852 , 1.148544,1.398759, 0.03189679 , -0.0002174072 , -0.02880466,-0.02754219 , -0.001174698 , -0.02583421
637407831347812236, 721.6219 , 795.4031 , 1.124905,1.388897, 696.928 , 800.9537 , 1.124905,1.374709, 696.928 , 800.9537 , 1.124905,1.374709, 0.03189762 , -0.0002174072 , -0.02880466,-0.02754138 , -0.001162201 , -0.02584535
637407831347921326, 724.6152 , 796.3671 , 1.124905,1.390926, 697.0056 , 801.1431 , 1.124905,1.374826, 697.0056 , 801.1431 , 1.124905,1.374826, 0.0318958 , -0.0002171021 , -0.028733,-0.02754125 , -0.001162109 , -0.02586711
637407831348035407, 721.7762 , 791.9176 , 1.082075,1.34493, 697.049 , 801.3585 , 1.082075,1.331004, 697.049 , 801.3585 , 1.082075,1.331004, 0.03189609 , -0.0001914368 , -0.02875536,-0.02754109 , -0.001162109 , -0.02587274
637407831348149485, 721.5703 , 795.2396 , 1.082075,1.344481, 695.935 , 801.1254 , 1.082075,1.330206, 695.935 , 801.1254 , 1.082075,1.330206, 0.03188167 , -0.0001971588 , -0.02870985,-0.02755562 , -0.001206604 , -0.02573729
637407831348263568, 724.7268 , 791.5823 , 1.037683,1.300293, 702.1743 , 801.6702 , 1.037683,1.28758, 702.1743 , 801.6702 , 1.037683,1.28758, 0.03185977 , -0.0002184601 , -0.0286523,-0.02756566 , -0.001207993 , -0.02574074
637407831348372692, 725.0538 , 795.2916 , 1.037683,1.300099, 705.8372 , 800.3976 , 1.037683,1.28918, 718.7921 , 796.9513 , 1.037683,1.296342, 0.03181455 , -0.0001949921 , -0.02877051,-0.02761476 , -0.001256775 , -0.02564511
637407831348486773, 729.9222 , 794.861 , 0.9930927,1.256647, 711.5565 , 805.6644 , 0.9930927,1.246098, 726.0172 , 797.1584 , 0.9930927,1.254238, 0.03179678 , -0.0001574097 , -0.02891643,-0.027653 , -0.001309708 , -0.02545546
637407831348590929, 731.2985 , 795.6094 , 0.9930927,1.257304, 706.5244 , 795.8104 , 0.9930927,1.243476, 726.645 , 795.6529 , 0.9930927,1.254497, 0.03176575 , -0.0002735901 , -0.02860178,-0.02768778 , -0.001128952 , -0.02593298
637407831348705005, 729.6472 , 793.4755 , 0.9488565,1.210358, 703.4213 , 795.7565 , 0.9488565,1.196449, 716.9846 , 794.576 , 0.9488565,1.203273, 0.03168669 , -0.0004325714 , -0.02801393,-0.02773081 , -0.00128624 , -0.02539047
637407831348814137, 728.9597 , 788.9129 , 0.926653,1.186947, 702.8102 , 797.4006 , 0.926653,1.173068, 707.9371 , 795.7336 , 0.926653,1.175543, 0.0316906 , -0.0001555023 , -0.02881705,-0.02775353 , -0.001273804 , -0.02535893
637407831348923253, 728.5981 , 789.7915 , 0.926653,1.185987, 705.1464 , 797.4882 , 0.926653,1.173525, 710.2452 , 795.8124 , 0.926653,1.17602, 0.03168423 , -0.0001447601 , -0.02882175,-0.02777042 , -0.001279953 , -0.02527263
637407831349037325, 729.4149 , 794.4049 , 0.8812572,1.138463, 708.5325 , 797.5932 , 0.8812572,1.127922, 708.7651 , 797.5589 , 0.8812572,1.128029, 0.03161928 , -0.0004460144 , -0.02783801,-0.02777861 , -0.001260666 , -0.02528272
637407831349151406, 734.2841 , 794.3609 , 0.8812572,1.140443, 708.4631 , 797.0079 , 0.8812572,1.127284, 708.4717 , 796.9992 , 0.8812572,1.127288, 0.03160463 , -0.0003321838 , -0.02800931,-0.02778146 , -0.001262909 , -0.0253411
637407831349250606, 732.1163 , 792.9846 , 0.8378011,1.093616, 706.946 , 795.0703 , 0.8378011,1.081524, 706.9546 , 795.0703 , 0.8378011,1.081528, 0.03160092 , -0.0002969361 , -0.02806583,-0.02779164 , -0.00125174 , -0.02535869
637407831349369659, 729.3472 , 787.087 , 0.8378011,1.09186, 710.6748 , 793.9705 , 0.8378011,1.082595, 710.7178 , 793.9533 , 0.8378011,1.082615, 0.03159538 , -0.0002075043 , -0.02822221,-0.02779773 , -0.001241608 , -0.02546703
637407831349478770, 735.0772 , 790.3923 , 0.7933666,1.048021, 717.2769 , 793.595 , 0.7933666,1.039346, 717.6554 , 793.5262 , 0.7933666,1.039517, 0.03159056 , -0.0002378845 , -0.02813683,-0.02780724 , -0.001201874 , -0.0257818
637407831349582926, 738.1774 , 788.1426 , 0.7933666,1.049272, 718.6529 , 791.5984 , 0.7933666,1.039576, 720.2274 , 791.3147 , 0.7933666,1.040304, 0.03157671 , -0.0002450256 , -0.02818442,-0.02783366 , -0.001232361 , -0.02576184
637407831349697004, 740.0871 , 790.7252 , 0.7488652,1.003376, 719.6673 , 788.9464 , 0.7488652,0.993807, 739.691 , 790.691 , 0.7488652,1.003176, 0.03153049 , -0.00035318 , -0.0281156,-0.02788736 , -0.001159668 , -0.02600066
637407831349811090, 738.7961 , 789.8306 , 0.7267324,0.9794443, 720.9075 , 793.4667 , 0.7267324,0.9710568, 738.1331 , 789.9687 , 0.7267324,0.9791125, 0.03150424 , -0.0004925843 , -0.02782398,-0.02791841 , -0.001216232 , -0.02580051
637407831349920209, 741.6909 , 788.4672 , 0.7267324,0.9808158, 721.3196 , 789.662 , 0.7267324,0.9712264, 739.572 , 788.5895 , 0.7267324,0.9797503, 0.03146707 , -0.0005033417 , -0.02790843,-0.02795709 , -0.001224121 , -0.02574748
637407831350039246, 744.5867 , 787.3528 , 0.6824323,0.9360064, 719.4599 , 786.552 , 0.6824323,0.9248208, 732.7809 , 786.9738 , 0.6824323,0.9304885, 0.03141301 , -0.0004693146 , -0.02810315,-0.0279996 , -0.001120484 , -0.02594237
637407831350138451, 751.9899 , 791.2569 , 0.6824323,0.9393406, 721.1988 , 788.1204 , 0.6824323,0.9253324, 727.3852 , 788.7498 , 0.6824323,0.9278908, 0.0314148 , -0.0005861206 , -0.02775528,-0.028004 , -0.001142578 , -0.02588802
637407831350262448, 749.4042 , 789.3293 , 0.6378995,0.8914112, 728.2286 , 787.1215 , 0.6378995,0.8821641, 730.3882 , 787.3453 , 0.6378995,0.8830414, 0.03140286 , -0.0005554963 , -0.02778946,-0.02800745 , -0.001155304 , -0.02578741
637407831350366610, 749.9843 , 795.5574 , 0.6378995,0.8909642, 724.5367 , 782.4851 , 0.6503232,0.8937269, 726.2237 , 783.3563 , 0.6395216,0.8831522, 0.03139671 , -0.0005540314 , -0.02769699,-0.0280137 , -0.001129868 , -0.02576711
637407831350475726, 752.7731 , 793.4012 , 0.5991257,0.8512371, 730.4153 , 783.1401 , 0.6180453,0.862137, 736.5859 , 785.9727 , 0.5935413,0.8389528, 0.03138919 , -0.0004119721 , -0.02777049,-0.02802182 , -0.0009928894 , -0.02605066
637407831350589809, 759.0529 , 793.4113 , 0.5935413,0.847764, 730.4998 , 788.7233 , 0.6214675,0.8647142, 746.5305 , 791.3488 , 0.5935413,0.8422061, 0.03138724 , -0.000359726 , -0.02775299,-0.02803829 , -0.0009519501 , -0.02610909
637407831350698925, 758.0327 , 793.6193 , 0.5786783,0.8311709, 729.5963 , 789.2831 , 0.6299766,0.8726616, 743.0925 , 791.343 , 0.5536658,0.7987306, 0.03138272 , -0.0003676453 , -0.02758972,-0.0280582 , -0.0009634705 , -0.02600543
637407831350817962, 763.8455 , 794.4136 , 0.5523868,0.8056628, 734.4834 , 790.5217 , 0.6024511,0.8455251, 743.3074 , 791.6877 , 0.5540368,0.7986928, 0.03134329 , -0.0003272248 , -0.02755457,-0.02808957 , -0.0009763794 , -0.02599515
637407831350917176, 764.6332 , 789.4083 , 0.5483371,0.8019466, 734.8716 , 788.3856 , 0.5995431,0.8426493, 752.3987 , 788.9893 , 0.5267755,0.7739757, 0.03129759 , -0.0002604981 , -0.02769307,-0.02813408 , -0.0009657288 , -0.02601785
637407831351031245, 766.393 , 794.0734 , 0.5370299,0.7906184, 734.2496 , 794.3179 , 0.5986806,0.8411196, 752.7116 , 794.177 , 0.5040294,0.7500236, 0.03125943 , -0.0002761688 , -0.02758312,-0.0281582 , -0.001001923 , -0.02588585
637407831351140369, 775.8569 , 795.5176 , 0.4919373,0.7477145, 743.7861 , 797.8943 , 0.5404678,0.7846751, 761.0471 , 796.6157 , 0.4824077,0.7310647, 0.03120238 , -0.000259018 , -0.02771408,-0.02818854 , -0.00100853 , -0.0257287
637407831351254445, 774.1097 , 790.277 , 0.4945291,0.7505074, 746.9233 , 795.8006 , 0.5195163,0.764666, 763.8139 , 792.3692 , 0.4468864,0.695506, 0.03118707 , -0.000251709 , -0.02772751,-0.02819095 , -0.000996811 , -0.02576956
637407831351368525, 771.8115 , 797.0517 , 0.4989063,0.7543502, 745.5085 , 798.5477 , 0.520875,0.7659573, 764.5518 , 797.4654 , 0.4394749,0.6883209, 0.03116724 , -0.000386734 , -0.02752652,-0.02821266 , -0.001016373 , -0.02580469
637407831351477644, 772.0537 , 792.3288 , 0.4941387,0.7505307, 746.7761 , 797.1094 , 0.5101465,0.7561035, 762.5554 , 794.122 , 0.4434748,0.6926697, 0.03115219 , -0.0003268128 , -0.02779549,-0.02821662 , -0.0009580231 , -0.02601816
637407831351586765, 773.9736 , 793.1196 , 0.4822402,0.7397009, 742.8388 , 797.5074 , 0.5236017,0.7694004, 757.8403 , 795.3951 , 0.4578127,0.7066545, 0.03117467 , -0.0002958527 , -0.0279478,-0.02820554 , -0.0009588318 , -0.02605173
637407831351700848, 765.4576 , 802.9052 , 0.5113014,0.7669137, 736.5634 , 797.3979 , 0.5497142,0.7948982, 746.4647 , 799.2875 , 0.5017585,0.7487476, 0.03124541 , -0.0004906922 , -0.02737912,-0.02810759 , -0.0009786987 , -0.02597887
637407831351814932, 760.87 , 801.8297 , 0.5259268,0.7814282, 736.1663 , 806.5072 , 0.544449,0.7898188, 744.2407 , 804.9846 , 0.5059077,0.7529404, 0.03125954 , -0.0003974609 , -0.02755994,-0.0280257 , -0.0009476929 , -0.0261158
637407831351924048, 765.0587 , 803.6465 , 0.5029258,0.7599899, 738.6445 , 807.6515 , 0.5260299,0.7724847, 747.0233 , 806.3785 , 0.4878621,0.7360333, 0.03125132 , -0.0004304047 , -0.02744661,-0.02803943 , -0.0009476013 , -0.02600128
637407831352033169, 763.1359 , 805.6467 , 0.5049415,0.7622894, 739.5742 , 807.729 , 0.515215,0.7625981, 746.5409 , 807.11 , 0.4840655,0.7328587, 0.03123015 , -0.0003492585 , -0.02762148,-0.02806223 , -0.0009542237 , -0.02583591
637407831352152206, 763.0853 , 801.6475 , 0.4986451,0.757015, 739.5498 , 814.3535 , 0.5066704,0.7543868, 752.1623 , 807.5409 , 0.453895,0.7044529, 0.03120625 , -0.000283371 , -0.02771777,-0.02809732 , -0.0009461518 , -0.02564806
637407831352261325, 767.7536 , 803.6114 , 0.4744033,0.7343975, 741.392 , 813.9929 , 0.4919368,0.7406479, 755.3906 , 808.4714 , 0.43572,0.6875029, 0.03119623 , -0.0002785187 , -0.02773622,-0.02812099 , -0.0008702851 , -0.02578294
637407831352370449, 770.9808 , 804.7059 , 42.46637,45.6759, 734.6351 , 803.437 , 46,48.38813, 765.6041 , 804.5172 , 43.64771,46.77541, 0.03118909 , -0.0003006745 , -0.02766689,-0.02816886 , -0.0005744019 , -0.02655571
637407831352479570, 770.9117 , 807.32 , 42.1735,45.39338, 737.7583 , 807.4623 , 46,48.49326, 768.543 , 807.3281 , 42.63462,45.81481, 0.03118909 , -0.0002718353 , -0.0277211,-0.02814525 , -0.0007675934 , -0.0259458
637407831352588694, 772.4846 , 809.4689 , 41.61471,44.86448, 738.6889 , 814.2586 , 46,48.52106, 771.4939 , 809.6064 , 41.75534,44.98464, 0.03119306 , -0.0002675629 , -0.02772739,-0.02813284 , -0.0008279419 , -0.02581131
637407831352707731, 773.9705 , 809.5301 , 41.09864,44.3863, 738.834 , 807.0494 , 46,48.58117, 773.7273 , 809.5127 , 41.07393,44.35241, 0.03119702 , -0.0002633057 , -0.02773369,-0.02815573 , -0.0006089783 , -0.02648195
637407831352806923, 774.3798 , 810.7042 , 40.85283,44.15831, 743.9565 , 807.3423 , 46,48.75127, 774.3014 , 810.6956 , 40.79283,44.09144, 0.0311803 , -0.0002788696 , -0.0276823,-0.02815466 , -0.000873581 , -0.02577654
637407831352921006, 778.6291 , 812.3832 , 39.71742,43.10048, 746.6616 , 807.6264 , 46,48.86975, 778.5239 , 812.3658 , 39.66421,43.03989, 0.03115059 , -0.000333313 , -0.02753789,-0.02817958 , -0.0009451294 , -0.02560257
637407831353030128, 781.0099 , 813.1808 , 38.99979,42.43617, 749.5665 , 807.5407 , 46,48.99837, 780.8 , 813.1373 , 38.96786,42.39536, 0.03111722 , -0.0003683624 , -0.02742773,-0.02820444 , -0.0009299317 , -0.02565183
637407831353139249, 780.9416 , 814.5981 , 38.78858,42.23885, 745.3519 , 804.7351 , 46,48.92812, 774.3295 , 812.7674 , 40.04406,43.40049, 0.03106342 , -0.0003730164 , -0.02739066,-0.02829222 , -0.0007335969 , -0.02610224
637407831353253324, 780.3881 , 811.1495 , 38.70787,42.17978, 746.8175 , 800.8365 , 46,49.02866, 775.049 , 809.5047 , 39.69723,43.09408, 0.0310459 , -0.0003098297 , -0.02757192,-0.02831653 , -0.0007409821 , -0.02597266
